,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
144,"$80,753 /yr (est.)",80753.0,Software QA Engineer,2,1,1,The Cervantes Group, MA,3.6,0,19,1 to 50 Employees,2004,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),3.4,3.8,3.5,3.3,3.5,2023-05-24 01:37:41.703561,yr
145,"$79,208 /yr (est.)",79208.0,Test Automation Engineer I,2,2,1,Atlantic Casualty Insurance Company, OH,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.6,3.2,4.0,3.8,3.6,2023-05-24 01:37:44.613453,yr
146,"$85,881 /yr (est.)",85881.0,Software QA Engineer III,7,1,-1,Schneider Electric, CO,4.2,0,187,10000+ Employees,1836,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),4.0,3.9,4.2,3.8,3.9,2023-05-24 01:37:48.400702,yr
147,"$60,215 /yr (est.)",60215.0,Quality Assurance Automation Engineer (REMOTE OPPORTUNITY),0,1,0,Regions, AL,3.5,0,52,10000+ Employees,1971,Company - Public,Banking & Lending,Financial Services,$5 to $10 billion (USD),3.5,3.6,3.7,3.3,3.7,2023-05-24 01:37:51.267297,yr
151,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:38:16.204383,yr
154,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:38:27.503893,yr
156,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:38:37.805261,yr
160,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:38:54.302783,yr
167,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:39:23.728981,yr
168,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:39:27.247682,yr
