,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
253,"$83,353 /yr (est.)",83353.0,Data Engineer [USA - Remote],1,1,0,"AURA TECHNOLOGIES LLC.
4.8", NC,4.8,0,8,1 to 50 Employees,2015,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.7,3.5,4.8,4.8,5.0,2023-05-23 17:13:44.882740,yr
254,$72.50 /hr (est.),150800.0,Big Data Engineer,1,2,1,"Fuge Technologies Inc
4.7", NJ,4.7,0,-1,-1,-1,-1,-1,-1,-1,4.7,4.5,4.7,4.3,4.5,2023-05-23 17:13:49.106438,hr
255,$72.50 /hr (est.),150800.0,Data Warehouse Engineer,-1,-1,-1,"Devcare Solutions
3.7", PA,3.7,0,18,51 to 200 Employees,2005,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.5,3.5,3.6,2023-05-23 17:13:53.114246,hr
256,"$130,500 /yr (est.)",130500.0,Big Data Engineer,0,1,-1,"Basis Technologies
4.3", IL,4.3,0,22,501 to 1000 Employees,2001,Company - Private,Internet & Web Services,Information Technology,$100 to $500 million (USD),4.1,4.3,4.3,4.0,4.3,2023-05-23 17:13:56.510272,yr
257,"$106,696 /yr (est.)",106696.0,Data Engineer,5,1,-1,"InfoQuest Consulting Group Inc.
4.5", PA,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.1,4.5,4.3,3.1,2023-05-23 17:14:00.700769,yr
258,"$104,604 /yr (est.)",104604.0,Big Data Engineer,0,2,-1,"Sky Consulting Inc
4.0", MN,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,2.0,2.0,3.0,3.0,2023-05-23 17:14:04.714113,yr
259,$75.00 /hr (est.),156000.0,Data Engineer,8,2,-1,"RJT Compuquest
3.7", MO,3.7,0,27,501 to 1000 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.8,3.6,3.6,3.6,3.7,2023-05-23 17:14:09.218891,hr
260,$86.00 /hr (est.),178880.0,Senior Big Data Engineer,3,1,-1,"ASA
3.6", TX,3.6,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),3.6,3.4,3.5,3.6,3.5,2023-05-23 17:14:12.612079,hr
261,$75.00 /hr (est.),156000.0,Data Engineer,8,1,-1,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 17:14:26.131827,hr
262,$43.38 /hr (est.),90230.4,Data Engineer,10,1,1,"Infomatics Corp
4.7",Remote,4.7,1,18,51 to 200 Employees,2005,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),4.7,4.5,4.6,4.6,4.6,2023-05-23 17:14:30.348075,hr
263,"$119,000 /yr (est.)",119000.0,Data Engineer,0,2,1,"MCG Health
4.6", WA,4.6,0,35,201 to 500 Employees,1988,Subsidiary or Business Segment,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.3,4.4,4.6,4.5,4.5,2023-05-23 17:14:34.390374,yr
264,"$96,680 /yr (est.)",96680.0,Data Engineer,3,1,1,"AvidXchange
3.7", CA,3.7,0,23,1001 to 5000 Employees,2000,Company - Public,Software Development,Information Technology,$100 to $500 million (USD),3.7,3.6,3.8,3.4,3.9,2023-05-23 17:14:38.890390,yr
265,"$92,902 /yr (est.)",92902.0,Data Engineer,0,1,1,"American Power & Gas
2.5", FL,2.5,0,13,201 to 500 Employees,2010,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",$100 to $500 million (USD),2.6,2.8,2.4,2.7,2.7,2023-05-23 17:14:43.188730,yr
266,"$85,000 /yr (est.)",85000.0,Data Engineer (Junior),3,1,-1,Schober Consulting LLC, MN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:14:47.688257,yr
268,$75.00 /hr (est.),156000.0,AWS Data Engineer(Tech Lead),8,2,1,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 17:15:00.116998,hr
269,"$97,837 /yr (est.)",97837.0,Data Engineer,0,1,-1,"Southern Glazer’s Wine and Spirits
3.6", TX,3.6,0,55,10000+ Employees,1968,Company - Private,Wholesale,Retail & Wholesale,$10+ billion (USD),3.5,3.6,3.4,3.2,3.3,2023-05-23 17:15:04.584348,yr
270,"$106,696 /yr (est.)",106696.0,Data Engineer,5,1,-1,"InfoQuest Consulting Group Inc.
4.5", PA,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.1,4.5,4.3,3.1,2023-05-23 17:15:08.648235,yr
271,"$117,500 /yr (est.)",117500.0,Jr data engineer,3,1,-1,"Kalani Consulting
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,5.0,2023-05-23 17:15:13.804854,yr
272,$62.50 /hr (est.),130000.0,Data Engineer,11,2,-1,"Okaya infocom
4.0", NJ,4.0,0,17,Unknown,2006,Self-employed,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.7,3.8,3.9,3.5,3.8,2023-05-23 17:15:18.861880,hr
273,"$85,000 /yr (est.)",85000.0,Data Engineer,2,1,0,DocsInk LLC, NC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:15:22.154568,yr
274,$86.00 /hr (est.),178880.0,Senior Big Data Engineer,3,1,-1,"ASA
3.6", WA,3.6,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),3.6,3.4,3.5,3.6,3.5,2023-05-23 17:15:28.047685,hr
275,"$79,585 /yr (est.)",79585.0,Associate Data Engineer,0,1,0,"MedSpeed
3.3", IL,3.3,0,-1,-1,-1,-1,-1,-1,-1,2.8,2.6,3.4,3.1,3.5,2023-05-23 17:15:31.228238,yr
276,"$106,696 /yr (est.)",106696.0,Data Engineer,-1,-1,-1,"InfoQuest Consulting Group Inc.
4.5", PA,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.1,4.5,4.3,3.1,2023-05-23 17:15:35.605871,yr
277,"$110,441 /yr (est.)",110441.0,Senior AWS Data Engineer,10,1,1,"JSR Tech Consulting
5.0", NJ,5.0,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),5.0,4.0,5.0,5.0,5.0,2023-05-23 17:15:40.951241,yr
278,"$83,353 /yr (est.)",83353.0,Data Engineer [USA - Remote],1,1,0,"AURA TECHNOLOGIES LLC.
4.8", NC,4.8,0,8,1 to 50 Employees,2015,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.7,3.5,4.8,4.8,5.0,2023-05-23 17:15:45.454452,yr
279,"$95,595 /yr (est.)",95595.0,Data Analytics Engineer - SOCOM,0,1,-1,"Barbaricum
3.9", FL,3.9,0,15,51 to 200 Employees,2008,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.6,3.8,4.1,3.8,3.5,2023-05-23 17:15:49.694233,yr
281,"$83,685 /yr (est.)",83685.0,SQL Data Engineer - Snowflake,6,2,-1,"Perceptive Recruiting, LLC", SC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:16:00.642293,yr
282,"$109,190 /yr (est.)",109190.0,Senior Data Engineer (Azure),7,1,1,"Momentum Consulting
4.4", FL,4.4,0,29,51 to 200 Employees,1994,Private Practice / Firm,Business Consulting,Management & Consulting,$25 to $100 million (USD),3.7,3.8,4.3,4.1,4.1,2023-05-23 17:16:06.989328,yr
284,$61.87 /hr (est.),128689.6,Data Engineer,6,1,-1,DataPattern, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:16:18.810347,hr
285,"$91,842 /yr (est.)",91842.0,Data Engineer,3,1,-1,"Sunwater Capital
4.0", MD,4.0,0,6,1 to 50 Employees,2017,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-23 17:16:25.191549,yr
286,$60.00 /hr (est.),124800.0,Big Data Engineer,8,2,-1,keasis Inc, DE,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:16:29.661420,hr
288,"$103,232 /yr (est.)",103232.0,Big Data Engineer BDE21-1,0,1,-1,"Datasync Techonlogies Inc
4.9", VA,4.9,0,20,1 to 50 Employees,2003,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,4.9,2023-05-23 17:16:43.921615,yr
289,$72.50 /hr (est.),150800.0,Big Data Engineer,1,2,1,"Fuge Technologies Inc
4.7", NJ,4.7,0,-1,-1,-1,-1,-1,-1,-1,4.7,4.5,4.7,4.3,4.5,2023-05-23 17:16:47.527910,hr
290,$75.00 /hr (est.),156000.0,Data Engineer,8,1,-1,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 17:17:01.644459,hr
291,$43.38 /hr (est.),90230.4,Data Engineer,10,1,1,"Infomatics Corp
4.7",Remote,4.7,1,18,51 to 200 Employees,2005,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),4.7,4.5,4.6,4.6,4.6,2023-05-23 17:17:07.135436,hr
292,"$119,000 /yr (est.)",119000.0,Data Engineer,0,2,1,"MCG Health
4.6", WA,4.6,0,35,201 to 500 Employees,1988,Subsidiary or Business Segment,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.3,4.4,4.6,4.5,4.5,2023-05-23 17:17:10.264546,yr
293,$43.38 /hr (est.),90230.4,Data Engineer,3,1,1,"Infomatics Corp
4.7",Remote,4.7,1,18,51 to 200 Employees,2005,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),4.7,4.5,4.6,4.6,4.6,2023-05-23 17:17:14.669377,hr
294,"$92,902 /yr (est.)",92902.0,Data Engineer,0,1,1,"American Power & Gas
2.5", FL,2.5,0,13,201 to 500 Employees,2010,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",$100 to $500 million (USD),2.6,2.8,2.4,2.7,2.7,2023-05-23 17:17:20.347440,yr
295,"$85,000 /yr (est.)",85000.0,Data Engineer (Junior),3,1,-1,Schober Consulting LLC, MN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:17:24.858293,yr
297,$75.00 /hr (est.),156000.0,AWS Data Engineer(Tech Lead),8,2,1,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 17:17:37.079665,hr
298,"$97,837 /yr (est.)",97837.0,Data Engineer,0,1,-1,"Southern Glazer’s Wine and Spirits
3.6", TX,3.6,0,55,10000+ Employees,1968,Company - Private,Wholesale,Retail & Wholesale,$10+ billion (USD),3.5,3.6,3.4,3.2,3.3,2023-05-23 17:17:42.001505,yr
299,"$106,696 /yr (est.)",106696.0,Data Engineer,5,1,-1,"InfoQuest Consulting Group Inc.
4.5", PA,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.1,4.5,4.3,3.1,2023-05-23 17:17:46.117247,yr
300,$62.50 /hr (est.),130000.0,Data Engineer,11,2,-1,"Okaya infocom
4.0", NJ,4.0,0,17,Unknown,2006,Self-employed,Information Technology Support Services,Information Technology,Less than $1 million (USD),3.7,3.8,3.9,3.5,3.8,2023-05-23 17:17:51.060706,hr
301,"$85,000 /yr (est.)",85000.0,Data Engineer,2,1,0,DocsInk LLC, NC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:17:56.085977,yr
302,$86.00 /hr (est.),178880.0,Senior Big Data Engineer,3,1,-1,"ASA
3.6", WA,3.6,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),3.6,3.4,3.5,3.6,3.5,2023-05-23 17:18:02.679076,hr
303,"$79,585 /yr (est.)",79585.0,Associate Data Engineer,0,1,0,"MedSpeed
3.3", IL,3.3,0,-1,-1,-1,-1,-1,-1,-1,2.8,2.6,3.4,3.1,3.5,2023-05-23 17:18:06.405143,yr
304,"$83,235 /yr (est.)",83235.0,Data Engineer,3,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 17:18:12.092399,yr
305,"$110,441 /yr (est.)",110441.0,Senior AWS Data Engineer,10,1,1,"JSR Tech Consulting
5.0", NJ,5.0,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),5.0,4.0,5.0,5.0,5.0,2023-05-23 17:18:16.298032,yr
306,"$83,353 /yr (est.)",83353.0,Data Engineer [USA - Remote],1,1,0,"AURA TECHNOLOGIES LLC.
4.8", NC,4.8,0,8,1 to 50 Employees,2015,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.7,3.5,4.8,4.8,5.0,2023-05-23 17:18:20.662184,yr
307,"$95,595 /yr (est.)",95595.0,Data Analytics Engineer - SOCOM,0,1,-1,"Barbaricum
3.9", FL,3.9,0,15,51 to 200 Employees,2008,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.6,3.8,4.1,3.8,3.5,2023-05-23 17:18:25.074178,yr
308,"$117,500 /yr (est.)",117500.0,Jr data engineer,3,1,-1,"Kalani Consulting
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,5.0,2023-05-23 17:18:29.357861,yr
310,"$83,685 /yr (est.)",83685.0,SQL Data Engineer - Snowflake,6,2,-1,"Perceptive Recruiting, LLC", SC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:18:41.043342,yr
312,$61.87 /hr (est.),128689.6,Data Engineer,6,1,-1,DataPattern, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:18:55.591965,hr
313,"$91,842 /yr (est.)",91842.0,Data Engineer,3,1,-1,"Sunwater Capital
4.0", MD,4.0,0,6,1 to 50 Employees,2017,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-23 17:19:01.960235,yr
314,$60.00 /hr (est.),124800.0,Big Data Engineer,8,2,-1,keasis Inc, DE,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:19:07.694157,hr
316,"$103,232 /yr (est.)",103232.0,Big Data Engineer BDE21-1,0,1,-1,"Datasync Techonlogies Inc
4.9", VA,4.9,0,20,1 to 50 Employees,2003,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,4.9,2023-05-23 17:19:20.890393,yr
317,$64.50 /hr (est.),134160.0,Data Engineer- Hadoop,7,2,-1,"Data Inc
3.8", NC,3.8,0,40,501 to 1000 Employees,1983,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.8,3.8,3.6,3.5,3.8,2023-05-23 17:19:25.821667,hr
318,$72.50 /hr (est.),150800.0,Big Data Engineer,1,2,1,"Fuge Technologies Inc
4.7", NJ,4.7,0,-1,-1,-1,-1,-1,-1,-1,4.7,4.5,4.7,4.3,4.5,2023-05-23 17:19:30.503417,hr
319,$75.00 /hr (est.),156000.0,Data Engineer,8,1,-1,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 17:19:45.234020,hr
320,$43.38 /hr (est.),90230.4,Data Engineer,10,1,1,"Infomatics Corp
4.7",Remote,4.7,1,18,51 to 200 Employees,2005,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),4.7,4.5,4.6,4.6,4.6,2023-05-23 17:19:50.424015,hr
321,"$103,925 /yr (est.)",103925.0,Data Engineer,5,2,1,Techadox, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:19:54.866518,yr
322,"$119,000 /yr (est.)",119000.0,Data Engineer,0,2,1,"MCG Health
4.6", WA,4.6,0,35,201 to 500 Employees,1988,Subsidiary or Business Segment,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.3,4.4,4.6,4.5,4.5,2023-05-23 17:20:02.384627,yr
323,"$96,680 /yr (est.)",96680.0,Data Engineer,-1,-1,-1,"AvidXchange
3.7", CA,3.7,0,23,1001 to 5000 Employees,2000,Company - Public,Software Development,Information Technology,$100 to $500 million (USD),3.7,3.6,3.8,3.4,3.9,2023-05-23 17:20:06.806849,yr
324,"$85,000 /yr (est.)",85000.0,Data Engineer (Junior),-1,-1,-1,-1, MN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:20:10.026143,yr
327,$75.00 /hr (est.),156000.0,AWS Data Engineer(Tech Lead),-1,-1,-1,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 17:20:34.973759,hr
328,"$97,837 /yr (est.)",97837.0,Data Engineer,0,1,-1,"Southern Glazer’s Wine and Spirits
3.6", TX,3.6,0,55,10000+ Employees,1968,Company - Private,Wholesale,Retail & Wholesale,$10+ billion (USD),3.5,3.6,3.4,3.2,3.3,2023-05-23 17:20:38.949402,yr
329,$86.00 /hr (est.),178880.0,Senior Big Data Engineer,3,1,-1,"ASA
3.6", WA,3.6,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),3.6,3.4,3.5,3.6,3.5,2023-05-23 17:20:43.162332,hr
330,$62.50 /hr (est.),130000.0,Data Engineer,11,2,-1,"Okaya infocom
4.0", NJ,4.0,0,17,Unknown,2006,Self-employed,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.7,3.8,3.9,3.5,3.8,2023-05-23 17:20:47.949632,hr
331,"$110,441 /yr (est.)",110441.0,Senior AWS Data Engineer,10,1,1,"JSR Tech Consulting
5.0", NJ,5.0,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),5.0,4.0,5.0,5.0,5.0,2023-05-23 17:20:52.396149,yr
332,"$83,235 /yr (est.)",83235.0,Data Engineer,3,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 17:20:56.694930,yr
333,"$106,696 /yr (est.)",106696.0,Data Engineer,5,1,-1,"InfoQuest Consulting Group Inc.
4.5", PA,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.1,4.5,4.3,3.1,2023-05-23 17:21:01.655205,yr
334,"$85,000 /yr (est.)",85000.0,Data Engineer,2,1,0,DocsInk LLC, NC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:21:06.697811,yr
335,"$117,500 /yr (est.)",117500.0,Jr data engineer,3,1,-1,"Kalani Consulting
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,5.0,2023-05-23 17:21:13.808179,yr
336,"$79,585 /yr (est.)",79585.0,Associate Data Engineer,0,1,0,"MedSpeed
3.3", IL,3.3,0,-1,-1,-1,-1,-1,-1,-1,2.8,2.6,3.4,3.1,3.5,2023-05-23 17:21:18.754805,yr
337,"$83,353 /yr (est.)",83353.0,Data Engineer [USA - Remote],1,1,0,"AURA TECHNOLOGIES LLC.
4.8", NC,4.8,0,8,1 to 50 Employees,2015,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.7,3.5,4.8,4.8,5.0,2023-05-23 17:21:24.018330,yr
339,"$95,595 /yr (est.)",95595.0,Data Analytics Engineer - SOCOM,0,1,-1,"Barbaricum
3.9", FL,3.9,0,15,51 to 200 Employees,2008,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.6,3.8,4.1,3.8,3.5,2023-05-23 17:21:35.061530,yr
340,"$91,842 /yr (est.)",91842.0,Data Engineer,3,1,-1,"Sunwater Capital
4.0", MD,4.0,0,6,1 to 50 Employees,2017,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-23 17:21:38.775350,yr
341,"$83,685 /yr (est.)",83685.0,SQL Data Engineer - Snowflake,6,2,-1,"Perceptive Recruiting, LLC", SC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:21:43.576137,yr
343,$72.50 /hr (est.),150800.0,Big Data Engineer,1,2,1,"Fuge Technologies Inc
4.7", NJ,4.7,0,-1,-1,-1,-1,-1,-1,-1,4.7,4.5,4.7,4.3,4.5,2023-05-23 17:21:55.909884,hr
344,$61.87 /hr (est.),128689.6,Data Engineer,6,1,-1,DataPattern, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:22:01.001460,hr
345,"$112,500 /yr (est.)",112500.0,SQL Data Engineer,3,1,-1,"HealthComp
3.2", TX,3.2,0,29,501 to 1000 Employees,1994,Company - Private,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),2.9,2.7,2.8,2.3,2.8,2023-05-23 17:22:07.929244,yr
347,"$131,461 /yr (est.)",131461.0,"Co-op, Data Engineer",0,2,1,Exo Therapeutics, MA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:22:18.046379,yr
348,$75.00 /hr (est.),156000.0,Snowflake Data Engineer,8,1,-1,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 17:22:34.583214,hr
349,$43.38 /hr (est.),90230.4,Data Engineer,10,1,1,"Infomatics Corp
4.7",Remote,4.7,1,18,51 to 200 Employees,2005,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),4.7,4.5,4.6,4.6,4.6,2023-05-23 17:22:39.874402,hr
350,"$119,000 /yr (est.)",119000.0,Data Engineer,0,2,1,"MCG Health
4.6", WA,4.6,0,35,201 to 500 Employees,1988,Subsidiary or Business Segment,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.3,4.4,4.6,4.5,4.5,2023-05-23 17:22:43.403698,yr
351,"$103,925 /yr (est.)",103925.0,Data Engineer,5,2,1,Techadox, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:22:48.428651,yr
352,"$85,000 /yr (est.)",85000.0,Data Engineer (Junior),3,1,-1,Schober Consulting LLC, MN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:22:55.098037,yr
353,$75.00 /hr (est.),156000.0,AWS Data Engineer(Tech Lead),-1,-1,-1,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 17:23:02.071011,hr
354,"$117,500 /yr (est.)",117500.0,Jr data engineer,3,1,-1,"Kalani Consulting
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,5.0,2023-05-23 17:23:06.599671,yr
355,"$117,500 /yr (est.)",117500.0,Jr data engineer,0,2,-1,"Kalani Consulting
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,5.0,2023-05-23 17:23:10.828117,yr
356,"$97,837 /yr (est.)",97837.0,Data Engineer,0,1,-1,"Southern Glazer’s Wine and Spirits
3.6", TX,3.6,0,55,10000+ Employees,1968,Company - Private,Wholesale,Retail & Wholesale,$10+ billion (USD),3.5,3.6,3.4,3.2,3.3,2023-05-23 17:23:17.709561,yr
358,"$92,902 /yr (est.)",92902.0,Data Engineer,0,1,1,"American Power & Gas
2.5", FL,2.5,0,13,201 to 500 Employees,2010,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",$100 to $500 million (USD),2.6,2.8,2.4,2.7,2.7,2023-05-23 17:23:27.220717,yr
360,"$110,441 /yr (est.)",110441.0,Senior AWS Data Engineer,10,1,1,"JSR Tech Consulting
5.0", NJ,5.0,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),5.0,4.0,5.0,5.0,5.0,2023-05-23 17:23:38.098818,yr
361,$62.50 /hr (est.),130000.0,Data Engineer,11,2,-1,"Okaya infocom
4.0", NJ,4.0,0,17,Unknown,2006,Self-employed,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.7,3.8,3.9,3.5,3.8,2023-05-23 17:23:42.716126,hr
362,$86.00 /hr (est.),178880.0,Senior Big Data Engineer,3,1,-1,"ASA
3.6", TX,3.6,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),3.6,3.4,3.5,3.6,3.5,2023-05-23 17:23:47.070957,hr
363,"$95,595 /yr (est.)",95595.0,Data Analytics Engineer - SOCOM,0,1,-1,"Barbaricum
3.9", FL,3.9,0,15,51 to 200 Employees,2008,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.6,3.8,4.1,3.8,3.5,2023-05-23 17:23:51.496883,yr
364,"$85,000 /yr (est.)",85000.0,Data Engineer,2,1,0,DocsInk LLC, NC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:23:55.225812,yr
365,"$151,777 /yr (est.)",151777.0,Sr. Big Data Engineer,3,1,1,"spar information systems
3.5",Remote,3.5,1,11,201 to 500 Employees,2012,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.6,3.5,3.4,3.6,3.6,2023-05-23 17:24:02.166865,yr
366,$72.50 /hr (est.),150800.0,Big Data Engineer,1,2,1,"Fuge Technologies Inc
4.7", NJ,4.7,0,-1,-1,-1,-1,-1,-1,-1,4.7,4.5,4.7,4.3,4.5,2023-05-23 17:24:06.018893,hr
367,"$94,963 /yr (est.)",94963.0,Senior Data Engineer (Remote),5,1,0,"CareFirst BlueCross BlueShield
3.5", MD,3.5,0,81,5001 to 10000 Employees,1942,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),3.2,3.4,3.4,2.9,3.4,2023-05-23 17:24:11.765923,yr
368,"$83,235 /yr (est.)",83235.0,Data Engineer,3,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 17:24:16.809330,yr
369,$62.50 /hr (est.),130000.0,SR. Data Engineer,10,2,-1,Kommforcesolutions, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 17:24:22.044000,hr
370,"$75,804 /yr (est.)",75804.0,Data Engineer with Snowflake,0,2,1,"Kaizen Technologies
4.0", NC,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.2,4.0,4.1,3.9,3.9,2023-05-23 17:24:29.071443,yr
