,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
167,"$87,460 /yr (est.)",87460.0,E T Consultant,-1,-1,-1,IFC Systems Corporation, DC,4.1,0,67,1001 to 5000 Employees,1956,Company - Private,Investment & Asset Management,Financial Services,$1 to $5 million (USD),3.3,4.0,4.2,3.4,4.0,2023-05-25 09:58:10.321049,yr
169,"$111,500 /yr (est.)",111500.0,Microsoft Dynamics 365 Finance and Supply Chain Package Consultant,-1,-1,-1,IBM, GA,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 09:58:17.736390,yr
170,"$117,322 /yr (est.)",117322.0,AI Data Science Senior Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 09:58:20.893090,yr
172,"$117,500 /yr (est.)",117500.0,Data Science Consultant Level II,-1,-1,-1,Pandata,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 09:58:28.631496,yr
173,$77.50 /hr (est.),161200.0,RPA and AI/ML Consultant,-1,-1,-1,Encore Technologies, OH,4.4,0,9,201 to 500 Employees,2014,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.2,4.1,4.3,4.1,4.3,2023-05-25 09:58:34.134486,hr
180,"$92,359 /yr (est.)",92359.0,Generative AI Developer Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 09:59:14.626591,yr
182,"$106,237 /yr (est.)",106237.0,RPA - AI Automation Senior Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 09:59:22.679629,yr
183,"$85,000 /yr (est.)",85000.0,Consultant - Developer I,-1,-1,-1,"Management Science & Innovation, LLC",Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 09:59:25.927024,yr
186,"$165,600 /yr (est.)",165600.0,AI Business Solutions Consultant,-1,-1,-1,PayPal, CA,3.9,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.5,3.9,4.0,3.4,4.0,2023-05-25 09:59:40.726516,yr
187,"$189,100 /yr (est.)",189100.0,Solutions Consultant,-1,-1,-1,Adobe, CA,4.4,0,41,10000+ Employees,1982,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.0,4.4,4.4,3.9,4.3,2023-05-25 09:59:44.499341,yr
189,"$117,322 /yr (est.)",117322.0,AI Data Science Senior Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 09:59:52.429626,yr
190,"$79,728 /yr (est.)",79728.0,E T Consultant,-1,-1,-1,World Bank Group, DC,4.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 09:59:56.328688,yr
191,"$192,000 /yr (est.)",192000.0,"Data, AI & Automation Senior Managing Consultant",-1,-1,-1,IBM, DC,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 10:00:02.098564,yr
192,"$140,000 /yr (est.)",140000.0,Analytics Strategy Consultant,-1,-1,-1,Aimpoint Digital,Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,4.8,4.9,5.0,4.6,2023-05-25 10:00:06.507503,yr
194,"$180,500 /yr (est.)",180500.0,Oracle Cloud Consultant: Oracle ERP Cloud Financials,-1,-1,-1,IBM, TX,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 10:00:16.271527,yr
