,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
243,"$81,520 /yr (est.)",81520.0,"Manufacturing Tech Specialist, Fabrication",-1,-1,-1,"Keysight Technologies, Inc.
4.2", CA,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 11:00:55.281022,yr
244,"$87,185 /yr (est.)",87185.0,"Specialist, Logistics Planning",-1,-1,-1,"Fisker Inc
3.6",Remote,3.6,1,7,501 to 1000 Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.5,3.6,3.5,3.6,2023-05-25 11:00:59.635020,yr
245,"$100,000 /yr (est.)",100000.0,Contracts Specialist,-1,-1,-1,"Keysight Technologies, Inc.
4.2", CO,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 11:01:03.987457,yr
246,"$105,000 /yr (est.)",105000.0,Senior Logistics Specialist,-1,-1,-1,"Moxion Power
4.9",Remote,4.9,1,3,1 to 50 Employees,2020,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.8,4.7,5.0,4.9,4.8,2023-05-25 11:01:08.099370,yr
247,"$63,423 /yr (est.)",63423.0,Production Planner,-1,-1,-1,"Entegris, Inc.
3.9", IL,3.9,0,57,5001 to 10000 Employees,1966,Company - Public,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,3.9,3.8,3.6,3.5,2023-05-25 11:01:12.256105,yr
248,"$67,617 /yr (est.)",67617.0,Supply Chain Project Specialist II,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 11:01:16.846213,yr
249,"$72,274 /yr (est.)",72274.0,Supply Chain Project Specialist II,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 11:01:20.989154,yr
250,"$67,818 /yr (est.)",67818.0,Continuous Improvement Specialist,-1,-1,-1,"ABC Technologies
3.5", TN,3.5,0,49,5001 to 10000 Employees,1974,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.4,3.3,3.2,3.0,3.1,2023-05-25 11:01:25.113302,yr
251,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,-1, WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 11:01:28.959104,hr
252,"$73,099 /yr (est.)",73099.0,Senior Supply Chain Specialist,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 11:01:33.756722,yr
253,"$82,280 /yr (est.)",82280.0,Manufacturing Continuous Improvement Specialist,-1,-1,-1,"Kellogg Company
3.9", PA,3.9,0,117,10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.8,3.8,3.4,3.4,2023-05-25 11:01:37.905498,yr
254,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 11:01:42.099545,yr
255,"$51,463 /yr (est.)",51463.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"BIOTRONIK SE & Co. KG
3.6", OR,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.3,3.0,3.8,2023-05-25 11:01:46.407976,yr
256,"$83,173 /yr (est.)",83173.0,"Manager, Supply Chain Optimization",-1,-1,-1,"Treehouse Foods
3.3", IL,3.3,0,18,10000+ Employees,2005,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.1,3.6,3.2,3.0,3.2,2023-05-25 11:01:51.457897,yr
257,"$49,128 /yr (est.)",49128.0,Paid Media Specialist - Remote,-1,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,2023-05-25 11:01:55.622945,yr
258,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 11:01:59.761994,hr
259,"$55,778 /yr (est.)",55778.0,Paid Media Specialist,-1,-1,-1,"Keurig Dr Pepper
3.4", MA,3.4,0,5,10000+ Employees,2018,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.1,3.5,3.2,3.0,3.3,2023-05-25 11:02:04.036307,yr
260,"$53,107 /yr (est.)",53107.0,SEO Specialist - Remote,-1,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,2023-05-25 11:02:08.227559,yr
261,"$42,029 /yr (est.)",42029.0,Production Specialist Associate,-1,-1,-1,"Goodyear
3.7", OK,3.7,0,125,10000+ Employees,1898,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.5,3.2,3.4,2023-05-25 11:02:12.386210,yr
262,"$78,018 /yr (est.)",78018.0,Senior Supply Chain Specialist,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 11:02:16.909085,yr
263,"$53,366 /yr (est.)",53366.0,"Specialist, Logistics",-1,-1,-1,"Proterra, Inc.
3.7", SC,3.7,0,19,201 to 500 Employees,2004,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$25 to $100 million (USD),3.4,3.6,3.6,3.0,3.6,2023-05-25 11:02:21.043850,yr
265,"$43,492 /yr (est.)",43492.0,Product Content Specialist- Data Syndication,-1,-1,-1,"Zurn Elkay Water Solutions
3.0", IL,3.0,0,123,1001 to 5000 Employees,1900,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),2.9,3.0,2.7,2.5,3.0,2023-05-25 11:02:31.834600,yr
266,"$51,200 /yr (est.)",51200.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"MST
2.4", OR,2.4,0,-1,-1,-1,-1,-1,-1,-1,2.3,2.4,2.3,2.0,2.6,2023-05-25 11:02:36.240130,yr
267,"$86,525 /yr (est.)",86525.0,Manufacturing Supervisor (B/Night-Shift) 72688,-1,-1,-1,"Samsung Austin Semiconductor
3.5", TX,3.5,0,27,1001 to 5000 Employees,1996,Subsidiary or Business Segment,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.5,3.7,3.1,2.9,3.2,2023-05-25 11:02:40.976411,yr
268,"$125,000 /yr (est.)",125000.0,"Sr. Sourcing Procurement Specialist, Consumer Electronics",-1,-1,-1,FluidLogic, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 11:02:45.085836,yr
269,"$75,899 /yr (est.)",75899.0,Logistics Operations Specialist I (Weekend-Afterhours Specialist),-1,-1,-1,"Niagara Bottling
3.9", CA,3.9,0,60,5001 to 10000 Employees,1963,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.7,3.8,3.4,3.5,2023-05-25 11:02:51.878674,yr
270,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),-1,-1,-1,"Master's Transportation
1.1", MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,2023-05-25 11:03:04.283740,yr
271,"$81,520 /yr (est.)",81520.0,"Manufacturing Tech Specialist, Fabrication",-1,-1,-1,"Keysight Technologies, Inc.
4.2", CA,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 11:03:09.084100,yr
272,"$79,000 /yr (est.)",79000.0,Supply Chain Optimization Specialist,-1,-1,-1,"North Carolina State University
4.3", NC,4.3,0,136,1001 to 5000 Employees,1887,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),4.0,3.6,4.2,4.0,4.0,2023-05-25 11:03:13.250045,yr
273,"$66,706 /yr (est.)",66706.0,Manufacturing and Energy Supply Chain Analyst,-1,-1,-1,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-25 11:03:17.636820,yr
274,"$87,185 /yr (est.)",87185.0,"Specialist, Logistics Planning",-1,-1,-1,"Fisker Inc
3.6",Remote,3.6,1,7,501 to 1000 Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.5,3.6,3.5,3.6,2023-05-25 11:03:22.205474,yr
275,"$100,000 /yr (est.)",100000.0,Contracts Specialist,-1,-1,-1,"Keysight Technologies, Inc.
4.2", CO,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 11:03:26.350499,yr
276,"$63,423 /yr (est.)",63423.0,Production Planner,-1,-1,-1,"Entegris, Inc.
3.9", IL,3.9,0,57,5001 to 10000 Employees,1966,Company - Public,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,3.9,3.8,3.6,3.5,2023-05-25 11:03:30.626550,yr
277,"$67,617 /yr (est.)",67617.0,Supply Chain Project Specialist II,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 11:03:35.669300,yr
278,"$105,000 /yr (est.)",105000.0,Senior Logistics Specialist,-1,-1,-1,"Moxion Power
4.9",Remote,4.9,1,3,1 to 50 Employees,2020,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.8,4.7,5.0,4.9,4.8,2023-05-25 11:03:40.201528,yr
279,"$67,818 /yr (est.)",67818.0,Continuous Improvement Specialist,-1,-1,-1,"ABC Technologies
3.5", TN,3.5,0,49,5001 to 10000 Employees,1974,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.4,3.3,3.2,3.0,3.1,2023-05-25 11:03:44.518596,yr
280,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 11:03:48.666258,hr
281,"$72,274 /yr (est.)",72274.0,Supply Chain Project Specialist II,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 11:03:52.947235,yr
282,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 11:03:57.178686,yr
283,"$82,280 /yr (est.)",82280.0,Manufacturing Continuous Improvement Specialist,-1,-1,-1,"Kellogg Company
3.9", PA,3.9,0,117,10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.8,3.8,3.4,3.4,2023-05-25 11:04:01.762736,yr
284,"$73,099 /yr (est.)",73099.0,Senior Supply Chain Specialist,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 11:04:06.174795,yr
285,"$42,029 /yr (est.)",42029.0,Production Specialist Associate,-1,-1,-1,"Goodyear
3.7", OK,3.7,0,125,10000+ Employees,1898,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.5,3.2,3.4,2023-05-25 11:04:10.494622,yr
286,"$51,463 /yr (est.)",51463.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"BIOTRONIK SE & Co. KG
3.6", OR,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.3,3.0,3.8,2023-05-25 11:04:14.765431,yr
287,"$55,778 /yr (est.)",55778.0,Paid Media Specialist,-1,-1,-1,"Keurig Dr Pepper
3.4", MA,3.4,0,5,10000+ Employees,2018,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.1,3.5,3.2,3.0,3.3,2023-05-25 11:04:19.864659,yr
288,"$78,018 /yr (est.)",78018.0,Senior Supply Chain Specialist,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 11:04:24.298544,yr
289,"$83,173 /yr (est.)",83173.0,"Manager, Supply Chain Optimization",-1,-1,-1,"Treehouse Foods
3.3", IL,3.3,0,18,10000+ Employees,2005,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.1,3.6,3.2,3.0,3.2,2023-05-25 11:04:28.623138,yr
291,"$49,128 /yr (est.)",49128.0,Paid Media Specialist - Remote,-1,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,2023-05-25 11:04:40.201333,yr
292,"$62,500 /yr (est.)",62500.0,SEO Specialist,-1,-1,-1,"RedRover Sales & Marketing Strategy
4.6", TN,4.6,0,17,1 to 50 Employees,2006,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.6,4.4,4.5,4.3,4.0,2023-05-25 11:04:44.231904,yr
293,"$53,107 /yr (est.)",53107.0,SEO Specialist - Remote,-1,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,2023-05-25 11:04:48.296717,yr
294,"$43,492 /yr (est.)",43492.0,Product Content Specialist- Data Syndication,-1,-1,-1,"Zurn Elkay Water Solutions
3.0", IL,3.0,0,123,1001 to 5000 Employees,1900,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),2.9,3.0,2.7,2.5,3.0,2023-05-25 11:04:52.729999,yr
295,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 11:04:57.186549,hr
296,"$86,525 /yr (est.)",86525.0,Manufacturing Supervisor (B/Night-Shift) 72688,-1,-1,-1,"Samsung Austin Semiconductor
3.5", TX,3.5,0,27,1001 to 5000 Employees,1996,Subsidiary or Business Segment,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.5,3.7,3.1,2.9,3.2,2023-05-25 11:05:01.896088,yr
297,"$53,366 /yr (est.)",53366.0,"Specialist, Logistics",-1,-1,-1,"Proterra, Inc.
3.7", SC,3.7,0,19,201 to 500 Employees,2004,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$25 to $100 million (USD),3.4,3.6,3.6,3.0,3.6,2023-05-25 11:05:06.394642,yr
298,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 11:05:11.829944,yr
299,"$47,316 /yr (est.)",47316.0,Customer Support Specialist,-1,-1,-1,"BASF Corporation
3.8", NC,3.8,0,158,10000+ Employees,1865,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.1,3.7,3.2,3.5,2023-05-25 11:05:16.592867,yr
300,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),-1,-1,-1,"Master's Transportation
1.1", MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,2023-05-25 11:05:28.860593,yr
301,"$81,520 /yr (est.)",81520.0,"Manufacturing Tech Specialist, Fabrication",-1,-1,-1,"Keysight Technologies, Inc.
4.2", CA,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 11:05:34.412893,yr
302,"$79,000 /yr (est.)",79000.0,Supply Chain Optimization Specialist,-1,-1,-1,"North Carolina State University
4.3", NC,4.3,0,136,1001 to 5000 Employees,1887,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),4.0,3.6,4.2,4.0,4.0,2023-05-25 11:05:38.931630,yr
303,"$87,185 /yr (est.)",87185.0,"Specialist, Logistics Planning",-1,-1,-1,"Fisker Inc
3.6",Remote,3.6,1,7,501 to 1000 Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.5,3.6,3.5,3.6,2023-05-25 11:05:43.227524,yr
304,"$66,706 /yr (est.)",66706.0,Manufacturing and Energy Supply Chain Analyst,-1,-1,-1,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-25 11:05:47.769876,yr
305,"$100,000 /yr (est.)",100000.0,Contracts Specialist,-1,-1,-1,"Keysight Technologies, Inc.
4.2", CO,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 11:05:52.432071,yr
306,"$105,000 /yr (est.)",105000.0,Senior Logistics Specialist,-1,-1,-1,"Moxion Power
4.9",Remote,4.9,1,3,1 to 50 Employees,2020,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.8,4.7,5.0,4.9,4.8,2023-05-25 11:05:57.194512,yr
307,"$63,423 /yr (est.)",63423.0,Production Planner,-1,-1,-1,"Entegris, Inc.
3.9", IL,3.9,0,57,5001 to 10000 Employees,1966,Company - Public,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,3.9,3.8,3.6,3.5,2023-05-25 11:06:01.724297,yr
308,"$67,617 /yr (est.)",67617.0,Supply Chain Project Specialist II,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 11:06:06.431976,yr
309,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 11:06:11.224670,hr
310,"$72,274 /yr (est.)",72274.0,Supply Chain Project Specialist II,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 11:06:15.731704,yr
311,"$73,099 /yr (est.)",73099.0,Senior Supply Chain Specialist,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 11:06:20.243279,yr
312,"$67,818 /yr (est.)",67818.0,Continuous Improvement Specialist,-1,-1,-1,"ABC Technologies
3.5", TN,3.5,0,49,5001 to 10000 Employees,1974,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.4,3.3,3.2,3.0,3.1,2023-05-25 11:06:25.081379,yr
313,"$83,173 /yr (est.)",83173.0,"Manager, Supply Chain Optimization",-1,-1,-1,"Treehouse Foods
3.3", IL,3.3,0,18,10000+ Employees,2005,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.1,3.6,3.2,3.0,3.2,2023-05-25 11:06:29.661349,yr
314,"$82,280 /yr (est.)",82280.0,Manufacturing Continuous Improvement Specialist,-1,-1,-1,"Kellogg Company
3.9", PA,3.9,0,117,10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.8,3.8,3.4,3.4,2023-05-25 11:06:33.946875,yr
315,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 11:06:38.614624,yr
316,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 11:06:42.868517,hr
317,"$51,463 /yr (est.)",51463.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"BIOTRONIK SE & Co. KG
3.6", OR,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.3,3.0,3.8,2023-05-25 11:06:47.096417,yr
318,"$78,018 /yr (est.)",78018.0,Senior Supply Chain Specialist,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 11:06:52.179930,yr
320,"$55,778 /yr (est.)",55778.0,Paid Media Specialist,-1,-1,-1,"Keurig Dr Pepper
3.4", MA,3.4,0,5,10000+ Employees,2018,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.1,3.5,3.2,3.0,3.3,2023-05-25 11:07:03.306668,yr
321,"$42,029 /yr (est.)",42029.0,Production Specialist Associate,-1,-1,-1,"Goodyear
3.7", OK,3.7,0,125,10000+ Employees,1898,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.5,3.2,3.4,2023-05-25 11:07:08.233371,yr
322,"$43,492 /yr (est.)",43492.0,Product Content Specialist- Data Syndication,-1,-1,-1,"Zurn Elkay Water Solutions
3.0", IL,3.0,0,123,1001 to 5000 Employees,1900,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),2.9,3.0,2.7,2.5,3.0,2023-05-25 11:07:12.862593,yr
323,"$53,366 /yr (est.)",53366.0,"Specialist, Logistics",-1,-1,-1,"Proterra, Inc.
3.7", SC,3.7,0,19,201 to 500 Employees,2004,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$25 to $100 million (USD),3.4,3.6,3.6,3.0,3.6,2023-05-25 11:07:17.344438,yr
324,"$62,500 /yr (est.)",62500.0,SEO Specialist,-1,-1,-1,"RedRover Sales & Marketing Strategy
4.6", TN,4.6,0,17,1 to 50 Employees,2006,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.6,4.4,4.5,4.3,4.0,2023-05-25 11:07:23.394200,yr
325,"$51,200 /yr (est.)",51200.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"MST
2.4", OR,2.4,0,-1,-1,-1,-1,-1,-1,-1,2.3,2.4,2.3,2.0,2.6,2023-05-25 11:07:27.774477,yr
326,"$75,899 /yr (est.)",75899.0,Logistics Operations Specialist I (Weekend-Afterhours Specialist),-1,-1,-1,"Niagara Bottling
3.9", CA,3.9,0,60,5001 to 10000 Employees,1963,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.7,3.8,3.4,3.5,2023-05-25 11:07:33.087852,yr
327,"$52,362 /yr (est.)",52362.0,Material Replenishment Specialist,-1,-1,-1,"John Deere
4.1", LA,4.1,0,186,10000+ Employees,1837,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,4.0,4.1,3.7,4.0,2023-05-25 11:07:39.083365,yr
328,"$47,316 /yr (est.)",47316.0,Customer Support Specialist,-1,-1,-1,"BASF Corporation
3.8", NC,3.8,0,158,10000+ Employees,1865,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.1,3.7,3.2,3.5,2023-05-25 11:07:43.782100,yr
329,"$47,302 /yr (est.)",47302.0,Production Scheduler Specialist,-1,-1,-1,"Festo Corporation
4.1", OH,4.1,0,98,10000+ Employees,1925,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.6,4.0,3.6,4.0,2023-05-25 11:07:48.565249,yr
330,"$87,185 /yr (est.)",87185.0,"Specialist, Logistics Planning",-1,-1,-1,"Fisker Inc
3.6",Remote,3.6,1,7,501 to 1000 Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.5,3.6,3.5,3.6,2023-05-25 11:08:01.112605,yr
331,"$66,706 /yr (est.)",66706.0,Manufacturing and Energy Supply Chain Analyst,-1,-1,-1,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-25 11:08:05.935357,yr
332,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),-1,-1,-1,"Master's Transportation
1.1", MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,2023-05-25 11:08:10.891781,yr
