,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
116,"$84,820 /yr (est.)",84820.0,React Developer,-1,-1,-1,"SLM Facilities
3.6", PA,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.9,3.9,3.8,3.8,2023-05-25 09:09:00.001115,yr
117,"$73,100 /yr (est.)",73100.0,Full Stack Developer,-1,-1,-1,"Grimco Inc.
3.8", MO,3.8,0,148,501 to 1000 Employees,1875,Company - Private,Wholesale,Retail & Wholesale,$500 million to $1 billion (USD),3.6,3.8,3.9,3.8,3.8,2023-05-25 09:09:03.430802,yr
118,"$81,766 /yr (est.)",81766.0,Software Developer II,-1,-1,-1,"CGB Enterprises Inc
3.5", LA,3.5,0,54,1001 to 5000 Employees,1969,Company - Private,Crop Production,Agriculture,Unknown / Non-Applicable,3.3,3.4,3.5,3.3,3.2,2023-05-25 09:09:06.670166,yr
119,"$150,000 /yr (est.)",150000.0,"Software Engineering Manager I, Enterprise Shared Services",-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:09:10.197615,yr
122,"$86,462 /yr (est.)",86462.0,"Front End Software Engineer II, React",-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:09:28.306217,yr
124,"$179,153 /yr (est.)",179153.0,"Machine Learning Engineer, Trust and Safety - USDS",-1,-1,-1,"TikTok
3.6", WA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-25 09:09:35.230760,yr
125,"$222,000 /yr (est.)",222000.0,Principal Data Platform Engineer,-1,-1,-1,"ServiceTitan
3.6",Remote,3.6,1,10,1001 to 5000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.5,4.0,3.6,3.2,3.5,2023-05-25 09:09:38.372310,yr
126,"$110,691 /yr (est.)",110691.0,SENIOR MACHINE LEARNING ENGINEER (REMOTE OPPORTUNITY),-1,-1,-1,"Hyatt Corporate Office, Chicago
4.0", IL,4.0,0,66,10000+ Employees,1957,Company - Public,Hotels & Resorts,Hotels & Travel Accommodation,$1 to $5 billion (USD),4.0,3.8,4.0,3.7,3.5,2023-05-25 09:09:41.287347,yr
127,"$123,528 /yr (est.)",123528.0,"Cloud/Backend Software Engineering, Lead Software Engineer",-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:09:44.110820,yr
128,"$95,533 /yr (est.)",95533.0,Software Engineer III: Backend/AWS Developer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:09:47.136247,yr
