,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
108,"$79,088 /yr (est.)",79088.0,Software Test Engineer,3,1,1,Robotic Research, MD,4.5,0,21,201 to 500 Employees,2002,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),4.7,4.4,4.7,4.6,4.1,2023-05-24 23:18:50.610100,yr
109,"$103,700 /yr (est.)",103700.0,Powertrain Controls Validation Engineer - Autonomous Vehicle (GR 25),0,1,1,PACCAR, WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.3,3.2,3.0,3.6,2023-05-24 23:18:53.816563,yr
110,"$87,413 /yr (est.)",87413.0,Embedded Software Engineer,0,1,-1,ORANGE EV LLC, MO,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.4,3.8,3.9,4.2,2023-05-24 23:18:56.616620,yr
111,"$102,310 /yr (est.)",102310.0,Engineering Software Engineer,0,1,1,Valeo, MI,3.9,0,100,10000+ Employees,1923,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.6,3.7,3.3,3.3,2023-05-24 23:19:00.286370,yr
112,"$235,000 /yr (est.)",235000.0,Principal Software Engineer (Starshield),10,1,1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:19:02.918695,yr
113,"$200,000 /yr (est.)",200000.0,"Tech Lead, Software Engineer, Autonomous Car Startup",8,1,1,Recruiting From Scratch, AZ,3.9,0,4,1 to 50 Employees,2019,Company - Private,Staffing & Subcontracting,Human Resources & Staffing,$1 to $5 million (USD),4.0,3.9,3.6,3.5,3.9,2023-05-24 23:19:05.900214,yr
114,"$100,000 /yr (est.)",100000.0,Mechanical Engineer I,0,1,-1,Saildrone, CA,3.5,0,7,51 to 200 Employees,2016,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD),3.2,3.4,3.7,3.1,3.5,2023-05-24 23:19:09.562049,yr
115,"$78,167 /yr (est.)",78167.0,Test & Validation Engineer,5,1,-1,Valeo, MI,3.9,0,100,10000+ Employees,1923,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.6,3.7,3.3,3.3,2023-05-24 23:19:12.505515,yr
116,"$91,628 /yr (est.)",91628.0,Software Engineer,5,1,1,"Oasys International, LLC", UT,3.7,0,12,51 to 200 Employees,2011,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),3.8,4.0,3.9,3.8,4.3,2023-05-24 23:19:15.238125,yr
117,"$107,500 /yr (est.)",107500.0,Embedded Software Engineer,3,1,-1,Faraday Future, CA,2.7,0,9,501 to 1000 Employees,2014,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,2.6,3.0,2.7,2.3,3.1,2023-05-24 23:19:18.234244,yr
118,"$150,000 /yr (est.)",150000.0,Autonomous Systems Embedded Software Engineer,10,1,0,Leidos, WA,3.9,0,54,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.6,3.8,3.6,4.0,2023-05-24 23:19:20.904423,yr
119,"$146,774 /yr (est.)",146774.0,"SLAM Software Engineer, Autopilot",-1,-1,-1,Tesla, CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 23:19:23.573373,yr
120,"$103,700 /yr (est.)",103700.0,Powertrain Controls Validation Engineer - Autonomous Vehicle (GR 25),0,1,1,PACCAR, WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.3,3.2,3.0,3.6,2023-05-24 23:19:34.485491,yr
121,"$254,750 /yr (est.)",254750.0,Senior Systems Test Engineer - Autonomous Vehicles,6,1,1,NVIDIA, CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 23:19:37.295800,yr
122,"$132,500 /yr (est.)",132500.0,Software Engineer (Starshield),2,1,-1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:19:40.117567,yr
123,"$80,593 /yr (est.)",80593.0,Brake Systems Engineer,3,1,-1,Bosch Group, MI,4.4,0,137,10000+ Employees,1886,Company - Private,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.1,4.1,4.4,4.0,4.1,2023-05-24 23:19:42.696677,yr
124,"$132,403 /yr (est.)",132403.0,Embedded Flight Software Engineer,3,1,-1,Rocket Lab USA, CA,3.1,0,17,501 to 1000 Employees,2006,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.4,2.9,2.9,2.8,2.4,2023-05-24 23:19:45.791902,yr
126,"$235,000 /yr (est.)",235000.0,Principal Software Engineer (Starshield),10,1,1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:19:52.760652,yr
127,"$79,088 /yr (est.)",79088.0,Software Test Engineer,-1,-1,-1,Robotic Research, MD,4.5,0,21,201 to 500 Employees,2002,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),4.7,4.4,4.7,4.6,4.1,2023-05-24 23:19:58.451609,yr
128,"$56,829 /yr (est.)",56829.0,Test Equipment Specialist/Engineer,0,2,1,Hella, IL,3.9,0,124,10000+ Employees,1899,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),3.8,3.8,3.9,3.5,3.7,2023-05-24 23:20:04.037540,yr
129,"$109,392 /yr (est.)",109392.0,Artificial Intelligence & Machine Learning Research Scientist- Autonomous Systems,0,1,-1,Aurora Flight Sciences, MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 23:20:08.704338,yr
131,"$132,500 /yr (est.)",132500.0,FPGA Engineer (Starshield),2,1,-1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:20:17.246859,yr
132,"$122,500 /yr (est.)",122500.0,Mission Operations Engineer,0,1,-1,Impulse Space, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:20:20.432747,yr
133,"$125,287 /yr (est.)",125287.0,"Robotics Engineer, Fleet Learning – Autopilot",3,2,-1,Tesla, CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 23:20:26.076244,yr
134,"$76,756 /yr (est.)",76756.0,Mechanical Engineer,5,1,0,Skyways, TX,3.3,0,5,1 to 50 Employees,2018,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.8,3.1,3.8,1.0,3.1,2023-05-24 23:20:29.078770,yr
135,"$103,707 /yr (est.)",103707.0,Software Engineer - Full-Stack,4,1,1,Skyways, TX,3.3,0,5,1 to 50 Employees,2018,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.8,3.1,3.8,1.0,3.1,2023-05-24 23:20:32.040570,yr
137,"$132,500 /yr (est.)",132500.0,"Software Engineer, Full Stack (Starshield)",2,1,-1,SpaceX, CA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-24 23:20:39.947597,yr
138,"$107,500 /yr (est.)",107500.0,Embedded Software Engineer,3,1,-1,Faraday Future, CA,2.7,0,9,501 to 1000 Employees,2014,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,2.6,3.0,2.7,2.3,3.1,2023-05-24 23:20:42.685454,yr
139,"$100,000 /yr (est.)",100000.0,Mechanical Engineer I,0,1,-1,Saildrone, CA,3.5,0,7,51 to 200 Employees,2016,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD),3.2,3.4,3.7,3.1,3.5,2023-05-24 23:20:46.015452,yr
140,"$87,413 /yr (est.)",87413.0,Embedded Software Engineer,0,1,-1,ORANGE EV LLC, MO,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.4,3.8,3.9,4.2,2023-05-24 23:20:49.203643,yr
141,"$60,429 /yr (est.)",60429.0,Research Engineer/Scientist I,0,1,1,Michigan Technological University, MI,4.0,0,138,1001 to 5000 Employees,1885,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.8,3.6,4.0,3.8,4.1,2023-05-24 23:20:55.735333,yr
143,"$74,735 /yr (est.)",74735.0,Powertrain Engineer,0,1,1,"Hyundai America Technical Center, Inc. (HATCI)", MI,3.2,0,37,201 to 500 Employees,1986,Subsidiary or Business Segment,Transportation Equipment Manufacturing,Manufacturing,$25 to $100 million (USD),3.2,3.3,3.2,2.8,3.4,2023-05-24 23:21:05.567248,yr
145,"$132,500 /yr (est.)",132500.0,Software Infrastructure Engineer (Starshield),2,1,-1,SpaceX, CA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-24 23:21:18.358038,yr
146,"$114,450 /yr (est.)",114450.0,Application Engineer Modeling & Simulation,0,1,1,Siemens, TX,4.1,0,176,10000+ Employees,1847,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.8,4.1,3.7,4.1,2023-05-24 23:21:21.242285,yr
147,"$150,000 /yr (est.)",150000.0,Senior Robotics Software Engineer,5,1,1,"Stratom, Inc.", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.3,5.0,5.0,5.0,2023-05-24 23:21:24.650582,yr
148,"$113,438 /yr (est.)",113438.0,"Engineer, Software Development Engineering (NCG)",0,1,-1,Analog Devices, MA,4.1,0,58,10000+ Employees,1965,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.7,4.0,3.6,3.9,2023-05-24 23:21:28.402654,yr
150,$31.13 /hr (est.),64750.4,Autonomous Vehicle Operations Specialist,5,1,0,Aurora Innovation, TX,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 23:21:45.506923,hr
151,"$80,750 /yr (est.)",80750.0,Equipment Engineer I (Summer 2023 Start),2,1,-1,Applied Materials, NY,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-05-24 23:21:48.718142,yr
152,"$81,640 /yr (est.)",81640.0,Diagnostic Software Engineer 1,1,1,1,PACCAR, TX,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.3,3.2,3.0,3.6,2023-05-24 23:21:51.967440,yr
153,"$86,209 /yr (est.)",86209.0,Autonomous Vehicle Software Engineer,0,1,1,Aurora Flight Sciences, MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 23:21:55.592047,yr
154,"$88,154 /yr (est.)",88154.0,Systems Engineer/ Medical Devices,0,1,-1,Analog Devices, MA,4.1,0,58,10000+ Employees,1965,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.7,4.0,3.6,3.9,2023-05-24 23:21:59.185692,yr
155,"$147,000 /yr (est.)",147000.0,Autonomous Vehicle System Behavior Engineer,0,1,1,Zoox, CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 23:22:02.768721,yr
156,"$232,500 /yr (est.)",232500.0,Autonomous Vehicle Test Engineer,2,2,1,Applied Intuition, CA,3.8,0,6,51 to 200 Employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.4,3.9,4.2,4.1,3.0,2023-05-24 23:22:06.430922,yr
157,"$70,041 /yr (est.)",70041.0,Systems Engineer – Autonomous Vehicle Applications,3,1,-1,Oshkosh Corporation, PA,4.1,0,106,10000+ Employees,1917,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),3.8,3.7,4.1,3.6,4.1,2023-05-24 23:22:11.223404,yr
158,"$172,000 /yr (est.)",172000.0,"Software Engineer, Simulation Realism",0,1,-1,Waymo, CA,3.9,0,14,Unknown,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,4.0,4.0,3.4,3.7,2023-05-24 23:22:16.064102,yr
159,"$99,823 /yr (est.)",99823.0,Flight Software Engineer,2,1,-1,Vast, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.7,4.4,4.3,4.0,2023-05-24 23:22:19.057410,yr
160,"$132,500 /yr (est.)",132500.0,Software Infrastructure Engineer (Starshield),2,1,-1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:22:22.758310,yr
161,"$254,750 /yr (est.)",254750.0,Senior Systems Test Engineer - Autonomous Vehicles,6,1,1,NVIDIA, CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 23:22:25.966893,yr
162,"$101,663 /yr (est.)",101663.0,Software Engineer C++,3,1,-1,Seegrid, PA,3.5,0,20,201 to 500 Employees,2003,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.3,3.5,3.8,3.2,3.8,2023-05-24 23:22:29.195052,yr
163,$34.00 /hr (est.),70720.0,Co-Op Computer Vision - Deep Learning (Fall 2023),2,1,-1,Torc Robotics, TX,4.3,0,16,501 to 1000 Employees,2007,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),4.0,4.5,4.5,3.9,4.1,2023-05-24 23:22:32.586210,hr
164,"$78,000 /yr (est.)",78000.0,Entry Level Design and Analysis Engineer,0,1,-1,BOEING, AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 23:22:35.830666,yr
166,"$103,172 /yr (est.)",103172.0,Artificial Intelligence & Machine Learning Research Engineer- Autonomous Systems,0,1,-1,Aurora Flight Sciences, MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 23:22:44.115172,yr
167,"$109,307 /yr (est.)",109307.0,Software Engineering Co-op,0,1,-1,QinetiQ, MA,3.9,0,22,1001 to 5000 Employees,2001,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $5 billion (USD),3.8,3.4,3.9,3.5,4.0,2023-05-24 23:22:48.268006,yr
168,"$62,469 /yr (est.)",62469.0,EE Vehicle Update Engineer,3,1,0,Mercedes-Benz R&D North America, CA,4.2,0,137,10000+ Employees,1886,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,4.0,3.9,3.7,4.0,2023-05-24 23:22:52.234161,yr
169,"$80,000 /yr (est.)",80000.0,Software Engineer,-1,-1,-1,"Skyline Nav AI, Inc.",Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:22:57.719633,yr
170,"$132,500 /yr (est.)",132500.0,"Software Engineer, Full Stack (Starshield)",2,1,-1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:23:04.259495,yr
171,"$132,500 /yr (est.)",132500.0,Software Engineer (Starshield),2,1,-1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:23:09.304561,yr
172,"$85,270 /yr (est.)",85270.0,"Development Engineer, Telematics Testing and Validation",0,1,0,Mercedes-Benz R&D North America, CA,4.2,0,137,10000+ Employees,1886,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,4.0,3.9,3.7,4.0,2023-05-24 23:23:14.559780,yr
175,"$80,000 /yr (est.)",80000.0,"Software Engineer, Autonomous Vehicles",0,1,-1,Chance Maritime Technologies, LA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:23:32.911883,yr
176,"$80,593 /yr (est.)",80593.0,Brake Systems Engineer,-1,-1,-1,Bosch Group, MI,4.4,0,137,10000+ Employees,1886,Company - Private,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.1,4.1,4.4,4.0,4.1,2023-05-24 23:23:41.478743,yr
178,"$130,000 /yr (est.)",130000.0,Computer Vision and Machine Learning Engineer,3,1,1,"Stratom, Inc.", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.3,5.0,5.0,5.0,2023-05-24 23:23:52.470415,yr
179,"$70,303 /yr (est.)",70303.0,Autonomous Systems,0,1,-1,Honda Research Institute USA, CA,4.4,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.9,3.9,4.4,2023-05-24 23:23:58.154671,yr
180,"$80,750 /yr (est.)",80750.0,Equipment Engineer I (Summer 2023 Start),2,1,-1,Applied Materials, NY,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-05-24 23:24:12.338182,yr
181,$31.13 /hr (est.),64750.4,Autonomous Vehicle Operations Specialist,5,1,0,Aurora Innovation, TX,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 23:24:18.142796,hr
182,"$86,209 /yr (est.)",86209.0,Autonomous Vehicle Software Engineer,0,1,1,Aurora Flight Sciences, MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 23:24:23.455078,yr
183,"$88,154 /yr (est.)",88154.0,Systems Engineer/ Medical Devices,0,1,-1,Analog Devices, MA,4.1,0,58,10000+ Employees,1965,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.7,4.0,3.6,3.9,2023-05-24 23:24:28.859980,yr
184,"$147,000 /yr (est.)",147000.0,Autonomous Vehicle System Behavior Engineer,0,1,1,Zoox, CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 23:24:33.960045,yr
187,"$99,823 /yr (est.)",99823.0,Flight Software Engineer,2,1,-1,Vast, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.7,4.4,4.3,4.0,2023-05-24 23:24:57.889891,yr
188,$34.00 /hr (est.),70720.0,Co-Op Computer Vision - Deep Learning (Fall 2023),2,1,-1,Torc Robotics, TX,4.3,0,16,501 to 1000 Employees,2007,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),4.0,4.5,4.5,3.9,4.1,2023-05-24 23:25:02.567492,hr
189,"$78,000 /yr (est.)",78000.0,Entry Level Design and Analysis Engineer,-1,-1,-1,BOEING, AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 23:25:07.587621,yr
190,"$70,041 /yr (est.)",70041.0,Systems Engineer – Autonomous Vehicle Applications,3,1,-1,Oshkosh Corporation, PA,4.1,0,106,10000+ Employees,1917,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),3.8,3.7,4.1,3.6,4.1,2023-05-24 23:25:11.384307,yr
191,"$109,307 /yr (est.)",109307.0,Software Engineering Co-op,0,1,-1,QinetiQ, MA,3.9,0,22,1001 to 5000 Employees,2001,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $5 billion (USD),3.8,3.4,3.9,3.5,4.0,2023-05-24 23:25:14.788007,yr
192,"$254,750 /yr (est.)",254750.0,Senior Systems Test Engineer - Autonomous Vehicles,6,1,1,NVIDIA, CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 23:25:18.484334,yr
193,"$101,663 /yr (est.)",101663.0,Software Engineer C++,3,1,-1,Seegrid, PA,3.5,0,20,201 to 500 Employees,2003,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.3,3.5,3.8,3.2,3.8,2023-05-24 23:25:22.407428,yr
194,"$62,469 /yr (est.)",62469.0,EE Vehicle Update Engineer,3,1,0,Mercedes-Benz R&D North America, CA,4.2,0,137,10000+ Employees,1886,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,4.0,3.9,3.7,4.0,2023-05-24 23:25:26.636351,yr
195,"$172,000 /yr (est.)",172000.0,"Software Engineer, Simulation Realism",0,1,-1,Waymo, CA,3.9,0,14,Unknown,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,4.0,4.0,3.4,3.7,2023-05-24 23:25:31.080074,yr
197,"$85,270 /yr (est.)",85270.0,"Development Engineer, Telematics Testing and Validation",0,1,0,Mercedes-Benz R&D North America, CA,4.2,0,137,10000+ Employees,1886,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,4.0,3.9,3.7,4.0,2023-05-24 23:25:38.176255,yr
198,"$132,500 /yr (est.)",132500.0,"Software Engineer, Full Stack (Starshield)",2,1,-1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:25:41.392039,yr
199,"$80,000 /yr (est.)",80000.0,Software Engineer,1,1,-1,"Skyline Nav AI, Inc.",Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:25:44.420532,yr
200,"$103,172 /yr (est.)",103172.0,Artificial Intelligence & Machine Learning Research Engineer- Autonomous Systems,0,1,-1,Aurora Flight Sciences, MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 23:25:50.078870,yr
202,"$80,593 /yr (est.)",80593.0,Brake Systems Engineer,3,1,-1,Bosch Group, MI,4.4,0,137,10000+ Employees,1886,Company - Private,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.1,4.1,4.4,4.0,4.1,2023-05-24 23:25:57.429331,yr
204,"$132,500 /yr (est.)",132500.0,Software Engineer (Starshield),2,1,-1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:26:05.210774,yr
205,"$132,500 /yr (est.)",132500.0,Software Infrastructure Engineer (Starshield),2,1,-1,Swarm Technologies, CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 23:26:08.267496,yr
206,"$136,305 /yr (est.)",136305.0,Vehicle Dynamics Modeling Engineer,9,1,-1,Tesla, CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 23:26:11.487326,yr
207,"$80,000 /yr (est.)",80000.0,"Software Engineer, Autonomous Vehicles",0,1,-1,Chance Maritime Technologies, LA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:26:14.607314,yr
208,"$70,303 /yr (est.)",70303.0,Autonomous Systems,0,1,-1,Honda Research Institute USA, CA,4.4,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.9,3.9,4.4,2023-05-24 23:26:20.471231,yr
209,"$84,633 /yr (est.)",84633.0,Software Test Engineer I - Robotics,0,1,-1,Hyster-Yale Group, OR,3.5,0,38,5001 to 10000 Employees,1985,Company - Public,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.3,3.4,3.3,2.9,3.7,2023-05-24 23:26:24.474061,yr
210,"$80,750 /yr (est.)",80750.0,Equipment Engineer I (Summer 2023 Start),2,1,-1,Applied Materials, NY,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-05-24 23:26:35.157070,yr
211,$31.13 /hr (est.),64750.4,Autonomous Vehicle Operations Specialist,5,1,0,Aurora Innovation, TX,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 23:26:38.498197,hr
212,"$78,000 /yr (est.)",78000.0,Entry Level Design and Analysis Engineer,0,1,-1,BOEING, AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 23:26:41.826726,yr
213,"$172,000 /yr (est.)",172000.0,"Software Engineer, Simulation Realism",0,1,-1,Waymo, CA,3.9,0,14,Unknown,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,4.0,4.0,3.4,3.7,2023-05-24 23:26:45.035058,yr
214,"$147,000 /yr (est.)",147000.0,Autonomous Vehicle System Behavior Engineer,0,1,1,Zoox, CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 23:26:48.126053,yr
215,"$86,209 /yr (est.)",86209.0,Autonomous Vehicle Software Engineer,0,1,1,Aurora Flight Sciences, MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 23:26:51.266794,yr
